State FIPS Code,Premature Death Black,Premature Death White,FIPS Code
49,,9049.158835,49017
49,,6509.1765441,49019
49,,7020.667922,49021
49,,7198.8153882,49023
49,,7870.2101504,49025
49,,9373.3752903,49027
49,,3647.9717276,49029
49,,,49031
49,,,49033
49,11172.273846,6589.2665222,49035
49,,6219.7330748,49037
49,,7105.5585198,49039
49,,6920.3556821,49041
49,,4369.8940748,49043
49,,6665.2311979,49045
49,,9188.2967432,49047
49,8269.8287796,5318.4100731,49049
49,,4361.7400021,49051
49,,6804.8471489,49053
49,,11645.309791,49055
49,20438.580816,7398.2909189,49057
50,8994.8744425,7243.8655056,50000
50,,5880.5702467,50001
50,,8657.9970729,50003
50,,9050.9590733,50005
50,9961.414091,5439.3658521,50007
50,,9999.2417206,50009
50,,7203.7235502,50011
50,,6507.6583005,50013
50,,6221.5360537,50015
50,,7456.5403231,50017
50,,9358.3754809,50019
50,,9304.3330264,50021
50,,7254.3690564,50023
50,,8193.1817763,50025
50,,8608.0532494,50027
51,12085.797002,7360.3416104,51000
51,17802.497917,10725.756558,51001
51,10650.321618,4961.8376998,51003
51,15558.345656,12449.035366,51005
51,14559.735508,11491.731598,51007
51,10987.063177,10079.070456,51009
51,8729.489166,7688.2662183,51011
51,7585.5806337,2667.9733698,51013
51,4619.2418334,8236.6930887,51015
51,,10939.232316,51017
51,8839.8529998,8786.8872087,51019
51,,8874.1246896,51021
51,16315.536907,7623.8735364,51023
51,14391.217645,10601.931053,51025
51,,17553.503418,51027
51,12375.606112,11089.952,51029
51,11594.972133,8282.6154523,51031
51,10695.881841,10984.267736,51033
51,,10579.590047,51035
51,10452.380953,9605.1920676,51036
51,21350.676208,11653.133385,51037
51,9917.4945588,6958.225581,51041
51,,7859.433051,51043
51,,13242.555572,51045
51,12108.012682,8388.464374,51047
51,10386.185665,9401.6191474,51049
51,,13939.032526,51051
51,14425.541092,9705.94257,51053
51,16967.818954,10338.403539,51057
51,6208.3534411,3518.5620789,51059
51,11213.761648,6560.7754596,51061
51,,8189.7090266,51063
51,7007.8115404,6883.8437461,51065
51,13146.520429,10094.37524,51067
51,4572.675934,7225.6290968,51069
51,,12414.742982,51071
51,17247.834255,8407.9808633,51073
51,10521.824903,5968.5516738,51075
51,,10408.20762,51077
51,10790.936226,7093.7820519,51079
51,14265.579378,11379.234541,51081
51,17468.441226,12800.66895,51083
51,10456.736774,6724.4754232,51085
51,11465.765921,6981.1205289,51087
51,17464.568043,16629.123962,51089
51,,10031.716059,51091
51,14389.316686,6735.3722987,51093
51,8995.2981612,5339.6098651,51095
51,20997.286008,11722.424219,51097
51,14037.555106,6886.127737,51099
51,15647.453339,9077.2965159,51101
51,15828.770443,8940.248289,51103
51,,13980.170126,51105
51,4959.4769202,3447.7936942,51107
51,12794.194346,9486.4377231,51109
51,15289.438218,11346.308293,51111
51,18046.106953,6164.1435874,51113
51,25664.838432,9683.6783501,51115
51,18518.114921,10293.32326,51117
51,23986.437089,12875.833083,51119
51,11019.435319,6058.4669383,51121
51,15242.838095,7821.5563582,51125
51,7510.1547997,7919.4809225,51127
51,17192.088814,12698.922944,51131
51,12732.779948,10787.835748,51133
51,14127.89864,11360.798631,51135
51,14628.100658,9707.8787276,51137
51,,10935.05696,51139
51,7218.7043184,14084.275974,51141
51,11286.753143,11044.597692,51143
51,10700.252806,7479.8839795,51145
51,13453.639739,9399.3492731,51147
51,6439.562446,8102.9634108,51149
51,8066.4501925,5470.3853498,51153
51,15889.462497,11175.084776,51155
51,,9467.7239091,51157
51,7998.3093063,9277.033617,51159
51,12631.013153,7260.1735189,51161
51,23450.757873,9988.8119652,51163
51,9579.300419,7309.7019343,51165
51,,12370.334402,51167
51,,11930.115699,51169
51,,8386.7039488,51171
51,,14931.821165,51173
51,10393.248753,10086.766283,51175
51,8824.8999667,8099.4562824,51177
51,7210.0830266,5945.1321532,51179
51,12613.226867,8373.6047848,51181
51,11379.649942,12503.203202,51183
51,18348.052152,15665.211729,51185
51,7194.8868975,10328.042532,51187
51,22678.828487,11037.807535,51191
51,13117.502878,9975.3105658,51193
51,13006.374572,14284.759397,51195
51,19132.056595,12208.833393,51197
51,8206.4827191,5201.6593664,51199
51,7622.6828863,3523.0606219,51510
51,25549.785264,12552.958719,51520
51,,14224.485538,51530
51,14387.749527,4591.5022877,51540
51,9896.9294058,7161.8715911,51550
51,16571.363748,13043.426595,51570
51,16395.328985,16336.815546,51580
51,19239.347206,17269.725304,51590
51,24391.785386,15665.207616,51595
51,21306.401687,7376.5661564,51600
51,19730.433015,3724.2257185,51610
51,24665.561017,14522.595782,51620
51,13261.718403,10081.336524,51630
51,,21596.934471,51640
51,11878.609206,10357.917645,51650
51,10430.578011,6011.2648836,51660
51,20237.092154,21934.203218,51670
51,,4953.92956,51678
51,17218.123401,9168.8336001,51680
51,12490.233001,8785.1108799,51683
51,,4507.6842821,51685
51,20067.363006,21962.62259,51690
51,14183.435591,8742.4521594,51700
51,16998.348902,7837.1010577,51710
51,,24208.896654,51720
51,23869.95215,31780.606227,51730
51,,7525.3417918,51735
51,17972.822351,12312.362859,51740
51,13405.59342,8392.0861525,51750
51,19750.544311,5463.0681667,51760
51,18200.098749,15824.850362,51770
51,18255.443171,10330.824066,51775
51,10237.974434,8494.5803574,51790
51,11335.765443,8297.7421855,51800
51,9684.8530619,6661.7118196,51810
51,12751.007399,12079.250398,51820
51,18337.00244,4571.602366,51830
51,17036.052548,12027.148169,51840
53,10868.791878,6718.8451054,53000
53,,9522.5140264,53001
53,,9502.3458481,53003
53,12065.340994,7510.9647447,53005
53,,6916.4141441,53007
53,,8796.8416556,53009
53,11711.42202,6477.459042,53011
53,,8521.7378645,53013
53,,9824.4304148,53015
53,,5676.4896287,53017
53,,10191.487458,53019
53,8907.2432,6778.5706894,53021
53,,11746.307169,53023
53,,8920.429306,53025
53,12538.742237,9977.2405443,53027
53,10869.473835,6165.4025721,53029
53,,8497.0914247,53031
53,11126.373471,5241.5086293,53033
53,10046.796867,6049.9036973,53035
53,,5378.2334772,53037
53,,6539.8932771,53039
53,,9403.0133264,53041
53,,7162.9632706,53043
53,,9430.1022644,53045
53,,8502.8521602,53047
53,,9753.4045413,53049
53,,13422.571482,53051
53,12436.787823,7376.1558856,53053
53,,3229.6190833,53055
53,,7049.9508102,53057
53,,6581.2948406,53059
53,6881.3707133,6459.6914234,53061
53,13870.88967,7764.9899522,53063
53,,8698.2768066,53065
53,8846.3193174,7146.1265541,53067
53,,5813.1176788,53069
53,10762.713677,7942.4309962,53071
53,9298.0519561,5634.9021968,53073
53,,6122.5596176,53075
53,18541.394035,9977.2139055,53077
54,18416.552461,13487.484619,54000
54,,13159.629789,54001
54,13511.178882,11716.045328,54003
54,,18039.304124,54005
54,,12562.273022,54007
54,,11847.331847,54009
54,29092.075596,17368.881337,54011
54,,14682.75298,54013
54,,16370.398534,54015
54,,9766.6245693,54017
54,15277.538751,16446.800227,54019
54,,10051.566056,54021
54,,12084.314106,54023
54,12005.982352,14490.445467,54025
54,,11953.887429,54027
54,,12937.474887,54029
54,,14857.654374,54031
54,21247.055687,12191.503143,54033
54,,12096.452741,54035
54,12593.510054,9388.0960136,54037
54,22366.848064,14771.054303,54039
54,,14730.783733,54041
54,,18014.174594,54043
54,,22210.424627,54045
54,26950.894422,25547.23827,54047
54,25906.687094,10974.053025,54049
54,,10661.023416,54051
54,,15054.025913,54053
54,22962.362085,18108.938107,54055
54,18898.210538,10731.461421,54057
54,,23023.708286,54059
54,13536.158983,7587.0674492,54061
54,,14539.793067,54063
54,,13451.645905,54065
54,,14776.141878,54067
54,24923.35181,11594.458743,54069
54,,11130.042881,54071
54,,7615.8765939,54073
54,,16049.206084,54075
54,,11233.935858,54077
54,,9132.3227103,54079
54,20105.583249,16961.421815,54081
54,,10626.854834,54083
54,,12272.36472,54085
54,,13073.963182,54087
54,,19250.729562,54089
54,,11362.129943,54091
54,,9233.9994999,54093
54,,10513.973075,54095
54,,11007.221739,54097
54,,16716.499288,54099
54,,12136.515539,54101
54,,15870.106278,54103
54,,13117.171883,54105
54,21148.168613,11834.290613,54107
54,,17982.902719,54109
55,18162.372132,6625.6838225,55000
55,,11795.732328,55001
55,,10408.287894,55003
55,,7907.1137052,55005
55,,7542.3183165,55007
55,15975.560788,5493.2172713,55009
55,,4960.4586023,55011
55,,7332.3008236,55013
55,,4124.6328543,55015
55,,6681.2874282,55017
55,,7890.2425438,55019
55,,6001.354559,55021
55,,7148.9370185,55023
55,15852.271558,4830.3307175,55025
55,,7645.5589654,55027
55,,5997.879665,55029
55,,8449.3569843,55031
55,,6036.3977975,55033
55,22311.427855,6030.9604793,55035
55,,7299.6100732,55037
55,16065.938437,7477.4564064,55039
55,,8792.974037,55041
55,,7108.9006363,55043
55,,5906.6305508,55045
55,,8071.4088229,55047
55,,5286.7483193,55049
55,,6187.858664,55051
55,,8410.6284795,55053
55,,6991.6574426,55055
55,,8651.1252879,55057
55,15899.071371,7173.5825061,55059
55,,5998.6386359,55061
55,13836.794661,6486.3627123,55063
55,,8036.4807371,55065
55,,8234.3986778,55067
55,,8751.3733486,55069
55,,7253.5944345,55071
55,23518.010221,6510.3837201,55073
55,,8508.1657101,55075
55,,11133.7632,55077
55,,,55078
55,20048.821058,8277.390755,55079
55,,7188.7496393,55081
55,,7110.6136845,55083
55,,6612.2238615,55085
55,13326.96376,5852.4139337,55087
55,,4829.7670839,55089
55,,5376.1055267,55091
55,,4958.1825039,55093
55,,7411.6083873,55095
55,,6013.4801312,55097
55,,6186.5230229,55099
55,20007.930231,8077.1179907,55101
55,,7476.7281205,55103
55,18118.589162,8408.8523899,55105
55,,9548.0358901,55107
55,,4921.8559056,55109
55,,7380.1429527,55111
55,,7415.8792935,55113
55,,6609.0516238,55115
55,18585.863656,6618.173819,55117
55,,6600.6793399,55119
55,,6029.4045236,55121
55,,7655.2677766,55123
55,,8512.5745106,55125
55,,7051.8710743,55127
55,,9537.1453745,55129
55,10661.32717,5732.5266786,55131
55,10202.336721,5185.0495466,55133
55,,7420.09504,55135
55,,8267.0569459,55137
55,15626.618221,7053.367395,55139
55,,7634.6820778,55141
56,13836.661691,8525.4482373,56000
56,,6721.5349929,56001
56,,9210.7069532,56003
56,,8379.8362474,56005
56,,10091.234378,56007
56,,7766.5958394,56009
56,,8096.415282,56011
56,,10201.925986,56013
56,,9489.1460777,56015
56,,11719.741177,56017
56,,7520.8136615,56019
56,19388.248985,8123.7844058,56021
56,,7594.7390399,56023
56,23625.582199,9805.7290287,56025
56,,6570.8601875,56027
56,,7784.7923232,56029
56,,11692.503138,56031
56,,7027.875445,56033
56,,9057.9941159,56035
56,,10769.558731,56037
56,,4049.0980029,56039
56,,10820.291784,56041
56,,8911.6621987,56043
56,,7365.3982921,56045
